id,key,value,type
65427603,highway,stop,regular
65427604,highway,stop,regular
65427605,highway,stop,regular
65427623,highway,traffic_signals,regular
65427673,highway,traffic_signals,regular
65427712,highway,turning_circle,regular
65427721,highway,turning_circle,regular
65427731,highway,turning_circle,regular
65427767,highway,turning_circle,regular
65427773,highway,turning_circle,regular
65427782,highway,turning_circle,regular
65427822,highway,turning_circle,regular
65427850,highway,turning_circle,regular
65427879,highway,traffic_signals,regular
65428014,highway,turning_circle,regular
65428041,highway,turning_circle,regular
65428051,highway,turning_circle,regular
65428062,highway,turning_circle,regular
65428077,highway,turning_circle,regular
65428154,noexit,yes,regular
65428162,highway,turning_circle,regular
65428172,highway,turning_circle,regular
65428173,highway,turning_circle,regular
65428294,highway,turning_circle,regular
65428333,noexit,yes,regular
65428358,highway,turning_circle,regular
65428387,highway,turning_circle,regular
65428416,source,Yahoo,regular
65428416,highway,traffic_signals,regular
65428426,highway,turning_circle,regular
65428547,highway,turning_circle,regular
65428596,highway,turning_circle,regular
65428632,highway,turning_circle,regular
65428638,highway,mini_roundabout,regular
65428679,highway,turning_circle,regular
65428710,highway,turning_circle,regular
65428724,noexit,yes,regular
65428724,highway,turning_circle,regular
65428766,highway,turning_circle,regular
65428773,highway,turning_circle,regular
65428781,highway,turning_circle,regular
65428800,highway,turning_circle,regular
65428818,highway,turning_circle,regular
65428823,highway,turning_circle,regular
65428840,highway,turning_circle,regular
65428854,highway,turning_circle,regular
65428924,noexit,yes,regular
65428932,source,Yahoo,regular
65428932,highway,turning_circle,regular
65428942,highway,turning_circle,regular
65428976,highway,turning_circle,regular
65429002,highway,turning_circle,regular
65429079,highway,turning_circle,regular
65429261,highway,turning_circle,regular
65429312,highway,turning_circle,regular
65429373,highway,turning_circle,regular
65429401,highway,turning_circle,regular
65429431,highway,turning_circle,regular
65429479,highway,turning_circle,regular
65429482,highway,turning_circle,regular
65429521,source,Yahoo,regular
65429521,highway,traffic_signals,regular
65429567,highway,turning_circle,regular
65429738,highway,turning_circle,regular
65429746,highway,turning_circle,regular
65429752,highway,traffic_signals,regular
65429782,highway,turning_circle,regular
65429798,note,3-way stop,regular
65429798,highway,stop,regular
65429799,note,3-way stop,regular
65429799,highway,stop,regular
65429823,highway,turning_circle,regular
65429862,highway,turning_circle,regular
65429985,highway,turning_circle,regular
65430055,highway,traffic_signals,regular
65430108,highway,traffic_signals,regular
65430160,source,Yahoo,regular
65430160,highway,turning_circle,regular
65430179,highway,turning_circle,regular
65430186,highway,turning_circle,regular
65430274,highway,stop,regular
65430289,highway,turning_circle,regular
65430318,source,yahoo,regular
65430318,highway,turning_circle,regular
65430586,highway,turning_circle,regular
65430671,highway,turning_circle,regular
65430676,highway,turning_circle,regular
65430683,highway,turning_circle,regular
65430740,source,Yahoo,regular
65430740,highway,turning_circle,regular
65430850,highway,traffic_signals,regular
65430879,highway,traffic_signals,regular
65430886,highway,traffic_signals,regular
65430911,highway,traffic_signals,regular
65430931,highway,traffic_signals,regular
65430982,highway,traffic_signals,regular
65430985,highway,traffic_signals,regular
65430988,highway,traffic_signals,regular
65430993,highway,traffic_signals,regular
65431000,highway,traffic_signals,regular
65431148,highway,turning_circle,regular
65431162,highway,turning_circle,regular
65431221,highway,turning_circle,regular
65431228,highway,turning_circle,regular
65431328,highway,turning_circle,regular
65431353,highway,turning_circle,regular
65431359,highway,turning_circle,regular
65431375,highway,traffic_signals,regular
65431390,highway,traffic_signals,regular
65431398,highway,traffic_signals,regular
65431401,highway,traffic_signals,regular
65431488,highway,turning_circle,regular
65431499,highway,turning_circle,regular
65431647,highway,turning_circle,regular
65431745,highway,turning_circle,regular
65431884,highway,turning_circle,regular
65432024,highway,traffic_signals,regular
65432033,highway,turning_circle,regular
65432081,highway,turning_circle,regular
65432254,source,Bing,regular
65432254,highway,turning_circle,regular
65432259,highway,turning_circle,regular
65432261,highway,turning_circle,regular
65432274,highway,turning_circle,regular
65432357,highway,traffic_signals,regular
65432361,highway,traffic_signals,regular
65432363,highway,traffic_signals,regular
65432617,highway,turning_circle,regular
65432625,highway,turning_circle,regular
65432695,highway,turning_circle,regular
65432742,highway,turning_circle,regular
65432756,noexit,yes,regular
65432821,highway,turning_circle,regular
65432979,highway,turning_circle,regular
65432997,highway,stop,regular
65433064,highway,turning_circle,regular
65433128,highway,turning_circle,regular
65433199,noexit,yes,regular
65433249,highway,traffic_signals,regular
65433267,highway,stop,regular
65433323,highway,turning_circle,regular
65433354,highway,turning_circle,regular
65433390,highway,turning_circle,regular
65433405,highway,turning_circle,regular
65433640,highway,turning_circle,regular
65433657,highway,turning_circle,regular
65433745,highway,turning_circle,regular
65433766,highway,turning_circle,regular
65433773,highway,turning_circle,regular
65433799,highway,turning_circle,regular
65433922,noexit,yes,regular
65433983,highway,turning_circle,regular
65433990,highway,turning_circle,regular
65433998,noexit,yes,regular
65434021,highway,traffic_signals,regular
65434129,highway,turning_circle,regular
65434132,highway,turning_circle,regular
65434149,highway,turning_circle,regular
65434271,highway,turning_circle,regular
65434277,highway,turning_circle,regular
65434324,highway,turning_circle,regular
65434444,highway,turning_circle,regular
65434452,highway,turning_circle,regular
65434463,highway,turning_circle,regular
65434481,highway,turning_circle,regular
65434499,highway,turning_circle,regular
65434531,highway,turning_circle,regular
65434964,highway,traffic_signals,regular
65435017,highway,turning_circle,regular
65435058,highway,stop,regular
65435102,highway,turning_circle,regular
65435118,highway,turning_circle,regular
65435241,highway,turning_circle,regular
65435252,highway,turning_circle,regular
65435281,highway,turning_circle,regular
65435288,highway,turning_circle,regular
65435402,highway,turning_circle,regular
65435402,surface,paved,regular
65435440,highway,turning_circle,regular
65435441,highway,turning_circle,regular
65435492,highway,turning_circle,regular
65435522,highway,turning_circle,regular
65435555,source,Yahoo,regular
65435555,highway,turning_circle,regular
65435559,source,Yahoo,regular
65435559,highway,turning_circle,regular
65435735,source,yahoo,regular
65435735,highway,turning_circle,regular
65435785,highway,turning_circle,regular
65435818,highway,turning_circle,regular
65435915,surface,asphalt,regular
65435971,highway,turning_circle,regular
65436030,highway,turning_circle,regular
65436058,highway,turning_circle,regular
65436073,noexit,yes,regular
65436131,highway,turning_circle,regular
65436143,source,Yahoo,regular
65436143,highway,turning_circle,regular
65436148,highway,turning_circle,regular
65436201,highway,turning_circle,regular
65436210,highway,turning_circle,regular
65436212,highway,turning_circle,regular
65436256,highway,turning_circle,regular
65436278,highway,turning_circle,regular
65436323,highway,turning_circle,regular
65436340,highway,turning_circle,regular
65436347,highway,turning_circle,regular
65436351,highway,turning_circle,regular
65436420,highway,turning_circle,regular
65436479,highway,turning_circle,regular
65436507,highway,turning_circle,regular
65436514,highway,turning_circle,regular
65436539,highway,turning_circle,regular
65436578,highway,turning_circle,regular
65436592,highway,turning_circle,regular
65436631,noexit,yes,regular
65436633,noexit,yes,regular
65436661,highway,turning_circle,regular
65436734,highway,traffic_signals,regular
65436738,highway,traffic_signals,regular
65436756,highway,traffic_signals,regular
65436760,highway,traffic_signals,regular
65436849,highway,turning_circle,regular
65436871,highway,turning_circle,regular
65436934,highway,turning_circle,regular
65436984,highway,turning_circle,regular
65437062,highway,turning_circle,regular
65437119,highway,turning_circle,regular
65437215,highway,traffic_signals,regular
65437245,highway,turning_circle,regular
65437309,highway,turning_circle,regular
65437321,highway,turning_circle,regular
65437323,highway,turning_circle,regular
65437332,highway,turning_circle,regular
65437338,highway,turning_circle,regular
65437354,highway,turning_circle,regular
65437361,highway,turning_circle,regular
65437375,highway,turning_circle,regular
65437513,highway,turning_circle,regular
65437549,highway,turning_circle,regular
65437552,highway,turning_circle,regular
65437595,highway,turning_circle,regular
65437631,highway,turning_circle,regular
65437666,highway,turning_circle,regular
65437787,highway,turning_circle,regular
65437849,highway,turning_circle,regular
65437862,source,Tiger2009,regular
65437862,STATEFP,06,regular
65437862,highway,turning_circle,regular
65437862,COUNTYFP,085,regular
65437862,MTFCC,C3061,Tiger
65437874,highway,turning_circle,regular
65437908,highway,turning_circle,regular
65438194,highway,turning_circle,regular
65438200,source,Yahoo,regular
65438200,highway,turning_circle,regular
65438208,highway,turning_circle,regular
65438241,highway,turning_circle,regular
65438268,highway,turning_circle,regular
65438270,highway,turning_circle,regular
65438282,highway,turning_circle,regular
65438336,highway,turning_circle,regular
65438357,noexit,yes,regular
65438417,highway,turning_circle,regular
65438444,highway,turning_circle,regular
65438636,highway,turning_circle,regular
65438638,highway,traffic_signals,regular
65438666,highway,traffic_signals,regular
65438676,highway,traffic_signals,regular
65438741,highway,turning_circle,regular
65438840,highway,turning_circle,regular
65438875,highway,turning_circle,regular
65438919,highway,turning_circle,regular
65438939,highway,turning_circle,regular
65438958,highway,turning_circle,regular
65438965,highway,turning_circle,regular
65438969,highway,turning_circle,regular
65439013,noexit,yes,regular
65439104,highway,turning_circle,regular
65439136,highway,turning_circle,regular
65439150,highway,turning_circle,regular
65439313,highway,turning_circle,regular
65439331,highway,turning_circle,regular
65439444,noexit,yes,regular
65439512,source,yahoo,regular
65439512,highway,turning_circle,regular
65439603,highway,turning_circle,regular
65440052,highway,turning_circle,regular
65440068,highway,turning_circle,regular
65440084,highway,turning_circle,regular
65440097,highway,turning_circle,regular
65440255,highway,turning_circle,regular
65440273,stop,both,regular
65440273,highway,stop,regular
65440289,highway,turning_circle,regular
65440301,highway,turning_circle,regular
65440381,highway,turning_circle,regular
65440426,highway,turning_circle,regular
65440482,highway,turning_circle,regular
65440564,highway,turning_circle,regular
65440852,source,yahoo,regular
65440852,highway,turning_circle,regular
65440857,source,yahoo,regular
65440857,highway,turning_circle,regular
65440943,highway,traffic_signals,regular
65440948,highway,traffic_signals,regular
65440954,highway,turning_circle,regular
65440973,highway,turning_circle,regular
65441041,highway,turning_circle,regular
65441097,highway,turning_circle,regular
65441200,highway,turning_circle,regular
65441202,highway,turning_circle,regular
65441214,highway,turning_circle,regular
65441281,highway,turning_circle,regular
65441590,highway,turning_circle,regular
65441600,highway,turning_circle,regular
65441645,barrier,fence,regular
65441670,highway,turning_circle,regular
65441713,highway,turning_circle,regular
65441819,highway,turning_circle,regular
65441840,noexit,yes,regular
65441869,source,yahoo,regular
65441869,highway,turning_circle,regular
65441874,highway,turning_circle,regular
65441982,highway,turning_circle,regular
65441990,highway,turning_circle,regular
65442072,highway,turning_circle,regular
65442122,highway,mini_roundabout,regular
65442183,source,Yahoo,regular
65442183,highway,turning_circle,regular
65442209,highway,turning_circle,regular
65442222,highway,turning_circle,regular
65442371,highway,turning_circle,regular
65442402,highway,turning_circle,regular
65442418,highway,turning_circle,regular
65442420,highway,turning_circle,regular
65442467,highway,traffic_signals,regular
65442524,highway,turning_circle,regular
65442582,highway,turning_circle,regular
